acc,epoch,loss
43.56999864501953,0.0,1.9924141033935547
61.069997265625,1.0,1.3174972607040405
71.60999736328125,2.0,0.995640216884613
68.91999729003906,3.0,0.7941022863960266
75.39999772949218,4.0,0.6684585579299926
80.37999738769531,5.0,0.5844085416698456
80.05999750976562,6.0,0.5197979333877564
83.49999738769532,7.0,0.47744488063812257
82.02999748535156,8.0,0.4384134699058533
83.669997265625,9.0,0.41069533824920657
84.7299970703125,10.0,0.38738182552337647
86.14999733886718,11.0,0.36171933700084685
86.10999724121093,12.0,0.34567798966407776
86.89999721679688,13.0,0.3333427811908722
86.09999711914062,14.0,0.32409060166835785
85.80999763183594,15.0,0.30717179467201233
87.0299974609375,16.0,0.29669439271450043
87.00999702148438,17.0,0.29070566523075103
87.02999750976562,18.0,0.27660837931633
87.8799975341797,19.0,0.27097387253284455
84.76999780273438,20.0,0.25979983909606935
86.05999719238281,21.0,0.26132592180252073
87.73999721679688,22.0,0.25250464946746826
85.32999748535157,23.0,0.25224270604610444
86.14999741210937,24.0,0.24857808182239532
86.04999770507813,25.0,0.23858110330581664
89.53999733886718,26.0,0.2352141718053818
89.65999741210938,27.0,0.23455486120223998
87.34999733886718,28.0,0.23356394717216492
85.87999733886718,29.0,0.22798626024246216
88.45999736328125,30.0,0.22131193406581878
88.93999758300781,31.0,0.2182140275478363
89.43999743652344,32.0,0.22058999304056168
89.23999731445312,33.0,0.21936491566419603
89.64999763183594,34.0,0.21323481573104858
88.96999714355469,35.0,0.21062626350879668
89.16999743652343,36.0,0.2122404681134224
88.67999753417969,37.0,0.20913064505577086
86.57999760742187,38.0,0.2127354053878784
88.86999748535156,39.0,0.20950802897453308
89.52999763183594,40.0,0.20959112509965896
89.34999738769531,41.0,0.20722196587800978
89.60999729003906,42.0,0.20162715250968932
89.38999753417968,43.0,0.2022085868668556
89.59999743652344,44.0,0.20209361558437347
86.54999755859374,45.0,0.19919681316614152
88.63999755859375,46.0,0.19992251641511918
90.16999753417969,47.0,0.19842041121482848
89.98999719238282,48.0,0.20084735120534897
89.77999748535156,49.0,0.1999903235244751
90.70999714355469,50.0,0.1962918462777138
88.31999748535156,51.0,0.19446708192586898
89.31999768066406,52.0,0.19074178479909898
89.78999738769531,53.0,0.19369914375066757
90.06999768066406,54.0,0.19311498228311538
88.66999768066407,55.0,0.19079922357082366
89.76999721679688,56.0,0.19499648629188537
90.02999755859375,57.0,0.1897028550553322
90.57999760742187,58.0,0.19183755711793898
90.80999750976562,59.0,0.18368679633617402
90.09999755859376,60.0,0.18892269260644912
89.09999741210937,61.0,0.18719756456136705
90.3699973876953,62.0,0.18383531286001206
90.24999765625,63.0,0.18196533029556275
88.42999711914062,64.0,0.18771654213666916
89.56999733886718,65.0,0.1798840671491623
90.32999790039062,66.0,0.1850548308444023
88.22999743652343,67.0,0.17642420059084893
91.29999738769531,68.0,0.1832857003903389
91.64999736328124,69.0,0.18305714766025544
90.24999787597656,70.0,0.17322102160215377
90.62999763183593,71.0,0.17749983384132384
90.49999753417968,72.0,0.17232880308151244
89.09999780273438,73.0,0.17776461693048476
89.19999763183594,74.0,0.18442473232746123
87.5999974609375,75.0,0.17130802870988845
90.53999794921874,76.0,0.18166461616516114
91.35999682617188,77.0,0.17200053327083586
91.19999765625,78.0,0.17374599215507508
88.28999748535156,79.0,0.17130070772886277
90.11999748535156,80.0,0.1761495046377182
90.85999729003906,81.0,0.16684458814620973
89.60999753417968,82.0,0.1707180708694458
89.67999753417969,83.0,0.1684233621740341
90.77999741210938,84.0,0.17302731733798982
89.78999748535156,85.0,0.17230450481653214
89.78999733886718,86.0,0.16627978882789612
90.21999748535156,87.0,0.16935511070489884
89.42999755859375,88.0,0.16423670266151427
90.74999760742188,89.0,0.15945470002055168
91.51999755859374,90.0,0.16603028445005416
89.29999709472656,91.0,0.1644228363585472
89.90999736328125,92.0,0.16088281553983688
90.59999760742187,93.0,0.16821541766166687
91.85999721679687,94.0,0.16303941640734673
90.39999731445313,95.0,0.15342231541872026
90.3899974609375,96.0,0.16154182900190353
91.04999736328125,97.0,0.16292005744934082
88.83999777832031,98.0,0.1584165229320526
90.30999777832031,99.0,0.15650770141363143
90.21999755859375,100.0,0.163533133661747
91.22999750976562,101.0,0.15907077655553817
91.2499971923828,102.0,0.15644687269926072
90.819997265625,103.0,0.15872744707345962
91.74999731445313,104.0,0.15671667154550553
90.48999770507812,105.0,0.15542619045972825
89.99999733886719,106.0,0.16004989979505538
90.06999748535156,107.0,0.15618840301513673
91.589997265625,108.0,0.1570873391544819
90.73999741210937,109.0,0.15625248034477235
91.8699973876953,110.0,0.15506744666099548
91.63999716796874,111.0,0.15525039128303528
91.5399974609375,112.0,0.15556960971832276
90.94999743652343,113.0,0.15237157989501954
90.17999733886718,114.0,0.15136372225284575
91.45999770507812,115.0,0.15043750479221343
90.67999743652344,116.0,0.1526481365644932
92.41999731445313,117.0,0.1518571516442299
92.46999741210938,118.0,0.15102347364425658
92.42999736328125,119.0,0.15377658029317856
92.55999733886719,120.0,0.15370003299713134
92.50999738769531,121.0,0.15432339323282243
92.40999741210938,122.0,0.1553985218858719
92.52999777832031,123.0,0.1554170153236389
92.52999741210938,124.0,0.15270108404397964
92.439997265625,125.0,0.1559587948513031
92.52999733886719,126.0,0.1571281381869316
92.44999716796875,127.0,0.1554379050195217
92.41999775390624,128.0,0.15862989877223968
92.32999729003906,129.0,0.15881992458581926
92.50999750976563,130.0,0.16169392663478852
92.50999724121094,131.0,0.16178351652860642
92.4799974609375,132.0,0.15633939422249793
92.41999736328125,133.0,0.15657630062818528
92.39999729003907,134.0,0.15958750006318093
92.39999729003907,135.0,0.1620319515299797
92.45999736328125,136.0,0.1630468767309189
92.44999729003906,137.0,0.1594244128346443
92.43999731445312,138.0,0.1605336033511162
92.50999721679688,139.0,0.1643160687291622
92.43999748535157,140.0,0.1674396628856659
92.41999716796875,141.0,0.16566115818738938
92.57999765625,142.0,0.16431959747791292
92.56999760742187,143.0,0.1642464410996437
92.31999741210937,144.0,0.17038183680057525
92.52999755859375,145.0,0.16844510075330735
92.47999753417969,146.0,0.1636720455479622
92.42999719238281,147.0,0.16225418880701065
92.48999736328125,148.0,0.17034007996559142
92.38999738769532,149.0,0.17186857229232788
92.43999733886719,150.0,0.1699022906422615
92.4499974609375,151.0,0.17129036412477494
92.39999729003907,152.0,0.16933424451589585
92.46999755859375,153.0,0.17205557057857512
92.38999716796874,154.0,0.17499182507753372
92.45999736328125,155.0,0.17126842851638793
92.51999721679688,156.0,0.17557312669277192
92.50999738769531,157.0,0.1771180307173729
92.53999731445313,158.0,0.173066755900383
92.37999741210938,159.0,0.17376562913179397
92.39999750976563,160.0,0.1717596808886528
92.51999765625,161.0,0.1744618366718292
92.36999721679688,162.0,0.1767897531938553
92.25999741210937,163.0,0.1770804140019417
92.43999724121093,164.0,0.17743295850515364
92.41999731445313,165.0,0.17831910378694535
92.53999738769531,166.0,0.17958087416410445
92.409997265625,167.0,0.17889692260742188
92.41999738769532,168.0,0.18081853610992432
92.53999731445313,169.0,0.1803950310921669
92.43999777832032,170.0,0.1824557173347473
92.53999743652344,171.0,0.18319144379854202
92.41999760742188,172.0,0.18533345924854278
92.34999748535157,173.0,0.1868646191596985
92.31999733886718,174.0,0.18311623114109038
92.32999768066406,175.0,0.18681828468322753
92.5099974609375,176.0,0.18424392976284026
92.53999709472656,177.0,0.18936409293174744
92.48999743652344,178.0,0.18577628498792648
92.5099974609375,179.0,0.18836259351730347
92.50999731445313,180.0,0.18908129132986068
92.36999758300782,181.0,0.19300126767873765
92.45999721679688,182.0,0.18752877903461457
92.49999733886719,183.0,0.18932096050977706
92.53999731445313,184.0,0.19098899087190627
92.52999741210938,185.0,0.19006774537682533
92.42999721679688,186.0,0.19079361346960066
92.5699974609375,187.0,0.1910169658613205
92.46999748535156,188.0,0.18681073455572128
92.48999721679688,189.0,0.19373214509248735
92.45999741210937,190.0,0.19699013131141663
92.42999755859375,191.0,0.1976216659593582
92.55999741210937,192.0,0.19738890973567963
92.5699974609375,193.0,0.20165007254123687
92.51999748535157,194.0,0.19919205060243605
92.34999731445312,195.0,0.19961364312171936
92.51999736328125,196.0,0.201900215613842
92.39999750976563,197.0,0.19981925205230713
92.36999721679688,198.0,0.19908542712450028
92.53999760742188,199.0,0.19858238168001174
92.34999763183593,200.0,0.20225705764055252
92.3899974609375,201.0,0.20591508334636688
92.42999721679688,202.0,0.20369949467658996
92.51999765625,203.0,0.20890876341104508
92.48999729003906,204.0,0.20531442438840866
92.43999755859375,205.0,0.2069815873026848
92.53999724121094,206.0,0.20889680172920227
92.56999724121094,207.0,0.20936068055152893
92.54999714355469,208.0,0.20575986570835114
92.41999721679687,209.0,0.20772725890159607
92.46999741210938,210.0,0.21159671268939972
92.50999760742188,211.0,0.21137167273044585
92.57999758300781,212.0,0.20947666341781615
92.35999729003906,213.0,0.20785396171092987
92.55999719238281,214.0,0.21368762990474702
92.48999755859376,215.0,0.21282384239912033
92.47999768066406,216.0,0.21086740054607392
92.45999741210937,217.0,0.21377403958797456
92.3299974609375,218.0,0.2127101727938652
92.49999711914063,219.0,0.21447965335845948
92.34999748535157,220.0,0.21403239866018295
92.44999738769532,221.0,0.21416545594215394
92.37999741210938,222.0,0.2155758966064453
92.35999729003906,223.0,0.21630605598449706
92.46999760742187,224.0,0.2236856206560135
92.42999729003907,225.0,0.21982047909498215
92.48999743652344,226.0,0.2201897558450699
92.39999721679688,227.0,0.2175652091360092
92.44999753417969,228.0,0.22455638464450836
92.43999733886719,229.0,0.2201841298222542
92.38999721679687,230.0,0.21409642069101334
92.40999738769531,231.0,0.21733322107076644
92.40999738769531,232.0,0.20878593279361723
92.42999714355469,233.0,0.2313587455701828
92.589997265625,234.0,0.2305065741443634
92.50999731445313,235.0,0.22948526976585387
92.35999724121093,236.0,0.22983310113430022
92.42999743652344,237.0,0.23096617848873138
92.39999729003907,238.0,0.2341966149520874
92.34999748535157,239.0,0.23849069491624833
92.29999721679688,240.0,0.2313273902797699
92.409997265625,241.0,0.23706549531698226
92.54999750976563,242.0,0.23312656889915467
92.48999743652344,243.0,0.23636271101474762
92.40999763183594,244.0,0.2327666466641426
92.39999750976563,245.0,0.23695521601676942
92.4699974609375,246.0,0.2371977022385597
92.3299974609375,247.0,0.23432881108283996
92.38999738769532,248.0,0.23701202081680298
92.48999741210937,249.0,0.24354662566184998
92.33999733886719,250.0,0.24492322193145752
92.40999733886719,251.0,0.23892056147098542
92.43999704589844,252.0,0.24266849811077118
92.47999709472656,253.0,0.2475546363210678
92.50999738769531,254.0,0.24644968351364135
92.56999753417969,255.0,0.24927967545509339
92.25999741210937,256.0,0.24514091012477876
92.43999755859375,257.0,0.24609073962688446
92.53999724121094,258.0,0.25156303014278414
92.4099974609375,259.0,0.25131973136901853
92.30999748535156,260.0,0.25380293718099595
92.49999741210938,261.0,0.2542941010522842
92.40999763183594,262.0,0.2506861322593689
92.38999716796874,263.0,0.2526680176925659
92.27999743652343,264.0,0.2566400411128998
92.46999748535156,265.0,0.2595966882753372
92.41999750976562,266.0,0.257676079621315
92.4199974609375,267.0,0.2557087629079819
92.30999772949218,268.0,0.2575868910646439
92.46999748535156,269.0,0.25854954061031343
92.43999716796876,270.0,0.26089541600465777
92.42999755859375,271.0,0.26077940056324006
92.47999753417969,272.0,0.2590028436899185
92.52999748535156,273.0,0.2607946491909027
92.47999724121094,274.0,0.2664383729481697
92.23999743652344,275.0,0.2677213813018799
92.5099974609375,276.0,0.2618263410949707
92.469997265625,277.0,0.2586266368150711
92.40999748535157,278.0,0.2694825024986267
92.26999729003906,279.0,0.27127680492401124
92.45999721679688,280.0,0.2636545784497261
92.44999738769532,281.0,0.2701956474161148
92.33999736328126,282.0,0.2756774333715439
92.38999760742188,283.0,0.27179423563957217
92.45999741210937,284.0,0.2746456804943085
92.43999741210938,285.0,0.2748138066148758
92.39999743652344,286.0,0.2746677058792114
92.39999736328124,287.0,0.2776490932703018
92.34999724121094,288.0,0.2781219079828262
92.40999733886719,289.0,0.28121792865276335
92.4199974609375,290.0,0.28139823782444
92.30999729003906,291.0,0.28213194826602933
92.32999738769531,292.0,0.2798081552886963
92.43999748535157,293.0,0.28404379840373994
92.43999755859375,294.0,0.2823049658060074
92.409997265625,295.0,0.28415824457645417
92.38999738769532,296.0,0.2835660137033463
92.379997265625,297.0,0.2853728443288803
92.35999782714843,298.0,0.28464489421367645
92.319997265625,299.0,0.2988353644752502
92.43999763183594,300.0,0.28700482388973236
92.48999736328125,301.0,0.29316263731002806
92.43999741210938,302.0,0.29459066329479217
92.33999748535156,303.0,0.2991819541788101
92.32999765625,304.0,0.29755887507915496
92.40999741210938,305.0,0.295881847949028
92.41999765625,306.0,0.29967814717292784
92.36999743652343,307.0,0.30143663585186004
92.35999738769532,308.0,0.2955076774215698
92.28999753417969,309.0,0.3022027362060547
92.32999721679687,310.0,0.29852497486114504
92.36999750976562,311.0,0.29760210807323456
92.29999731445312,312.0,0.2981306003332138
92.33999736328126,313.0,0.3091778968381882
92.3199974609375,314.0,0.3028517177438736
92.27999741210938,315.0,0.313999662168026
92.45999729003906,316.0,0.30434178147315977
92.28999741210937,317.0,0.3084667396116257
92.29999738769531,318.0,0.31181974249839783
92.20999724121094,319.0,0.31431266479492187
92.3199974609375,320.0,0.3086767680501938
92.08999760742188,321.0,0.311082428355217
92.43999719238282,322.0,0.31480458996772764
92.32999736328125,323.0,0.3214052609920502
92.29999738769531,324.0,0.31739384887218475
92.33999743652343,325.0,0.31611201053619387
92.40999748535157,326.0,0.32338081744670866
92.38999743652344,327.0,0.32112256226062774
92.26999768066406,328.0,0.3283631716489792
92.40999753417968,329.0,0.3189887052345276
92.42999765625,330.0,0.31804795787334444
92.23999714355469,331.0,0.32837436542987825
92.27999750976562,332.0,0.32789386748313903
92.39999748535156,333.0,0.32476392559051515
92.16999741210938,334.0,0.3324638957595825
92.34999719238282,335.0,0.33485462918281556
92.18999743652344,336.0,0.3344612184095383
92.17999743652344,337.0,0.33057566198349
92.24999755859375,338.0,0.3361787994480133
92.39999750976563,339.0,0.33768924756526947
92.30999758300781,340.0,0.3296723010158539
92.34999733886718,341.0,0.3391518167448044
92.42999736328125,342.0,0.3333512075138092
92.36999772949218,343.0,0.3406381495809555
92.32999729003906,344.0,0.3398277359199524
92.27999750976562,345.0,0.3381687008857727
92.28999738769531,346.0,0.34834037815093993
92.36999729003907,347.0,0.34702944903373717
92.32999750976562,348.0,0.34980130269050597
92.11999731445313,349.0,0.3481590412425995
92.33999758300781,350.0,0.35093195162773133
92.22999724121094,351.0,0.34839913081169127
92.2299974609375,352.0,0.3493729321479797
92.19999748535156,353.0,0.3605413050079346
92.45999736328125,354.0,0.35736470056533814
92.259997265625,355.0,0.36298044443130495
92.22999755859375,356.0,0.35786858294487
92.29999760742187,357.0,0.35185670056343077
92.12999714355469,358.0,0.3609056743717194
92.199997265625,359.0,0.3607482238006592
92.2699975341797,360.0,0.3639944524765015
92.31999741210937,361.0,0.3664027531337738
92.24999750976562,362.0,0.36136343187332154
92.29999743652344,363.0,0.3634121405029297
92.19999733886719,364.0,0.35506616473674774
92.36999736328124,365.0,0.37397602893829346
92.38999743652344,366.0,0.36364935808181764
92.34999755859376,367.0,0.37162038285255433
92.33999721679687,368.0,0.37761098009109495
92.24999748535156,369.0,0.3703807453107834
92.24999743652344,370.0,0.3759579673862457
92.28999748535156,371.0,0.3726389191246033
92.2399975830078,372.0,0.3810771076869965
92.33999748535156,373.0,0.37469622311115264
92.30999765625,374.0,0.38427554864883423
92.32999768066406,375.0,0.3807408257675171
92.24999736328125,376.0,0.38747407519340515
92.18999736328125,377.0,0.3820889742946625
92.18999729003906,378.0,0.3820734259223938
92.34999748535157,379.0,0.3878808893299103
92.28999716796875,380.0,0.3920299632358551
92.29999738769531,381.0,0.3888654231643677
92.20999775390625,382.0,0.40259216665267944
92.21999743652344,383.0,0.39009038569450377
92.2299973876953,384.0,0.38687486585617065
92.31999731445312,385.0,0.39560109956741335
92.24999750976562,386.0,0.4007245732212067
92.20999760742187,387.0,0.39463827832221987
92.21999736328125,388.0,0.40385636130332947
92.29999738769531,389.0,0.40398043082237245
92.19999709472657,390.0,0.3979539991092682
92.31999719238281,391.0,0.4030044912147522
92.21999736328125,392.0,0.4089422726726532
92.25999748535156,393.0,0.41427770286560056
92.09999736328125,394.0,0.41791562349319455
92.31999733886718,395.0,0.41313624985694886
92.27999736328125,396.0,0.41715285740852354
92.22999741210937,397.0,0.40912044799804687
92.17999716796875,398.0,0.4069988748455048
92.35999709472657,399.0,0.41349810583114627
92.21999750976562,400.0,0.419145594291687
92.17999765625,401.0,0.42192107840538023
92.30999772949218,402.0,0.41919312344551085
92.20999753417969,403.0,0.41919109274864197
92.15999736328125,404.0,0.41814085078239444
92.26999738769531,405.0,0.4279887934780121
92.23999760742187,406.0,0.4263763845920563
92.33999729003907,407.0,0.42836225407600403
92.29999760742187,408.0,0.4323943590450287
92.32999716796876,409.0,0.4313923882293701
92.09999736328125,410.0,0.43507896330833434
92.34999733886718,411.0,0.4437017524051666
92.29999738769531,412.0,0.4383192963600159
92.17999765625,413.0,0.4395805519962311
92.21999704589844,414.0,0.4381236403465271
92.29999729003906,415.0,0.4490116056919098
92.23999738769531,416.0,0.4450224894332886
91.95999716796875,417.0,0.45106669964790347
92.18999741210938,418.0,0.44456288166046143
92.24999765625,419.0,0.44725396956443786
92.19999755859375,420.0,0.45010402477264405
92.22999741210937,421.0,0.45346327017784116
92.289997265625,422.0,0.45484557174682616
92.31999741210937,423.0,0.45954573305130003
92.1199974609375,424.0,0.4598491153526306
92.18999758300781,425.0,0.46807020261764526
92.17999760742188,426.0,0.45562164819717405
92.17999760742188,427.0,0.4584955801105499
92.27999714355468,428.0,0.46893412923812866
92.18999743652344,429.0,0.46212549558639526
92.12999765625,430.0,0.47604013909339904
92.21999750976562,431.0,0.47136670049667356
92.2399975830078,432.0,0.47371692543029786
92.2599973388672,433.0,0.47377834932327273
92.23999731445312,434.0,0.4753282522106171
92.289997265625,435.0,0.4779097716331482
92.18999736328125,436.0,0.47601223810195925
92.20999760742187,437.0,0.4788425800895691
92.24999758300781,438.0,0.4823076982975006
92.16999733886719,439.0,0.4911925795936585
92.2699975341797,440.0,0.48319342915534974
92.14999750976563,441.0,0.48745027417182923
92.1299975830078,442.0,0.48501025899887085
92.17999721679688,443.0,0.49212008432388304
91.95999724121094,444.0,0.4914676830768585
92.13999733886719,445.0,0.4923629995059967
92.03999748535156,446.0,0.49386254237174987
92.1499974609375,447.0,0.49896686502456666
92.249997265625,448.0,0.4928841735839844
92.1699974609375,449.0,0.5006932461738587
92.03999736328124,450.0,0.4995396033000946
92.26999731445312,451.0,0.5030291486167908
92.08999768066407,452.0,0.5023098528385163
92.19999741210937,453.0,0.5073112545108796
92.18999765625,454.0,0.5097007577133179
92.06999780273438,455.0,0.5077934449100494
92.11999743652343,456.0,0.520032467842102
92.25999741210937,457.0,0.5126571728801728
92.219997265625,458.0,0.5128975458335876
92.15999772949219,459.0,0.5274935821723938
92.13999741210938,460.0,0.5236356317806244
92.07999748535157,461.0,0.5252596605682373
92.18999758300781,462.0,0.52979044216156
92.109997265625,463.0,0.5244173638725281
92.15999758300781,464.0,0.5350511557865143
92.1199974609375,465.0,0.531769954662323
92.13999770507813,466.0,0.5201536804580689
92.10999711914063,467.0,0.5351843269443511
92.05999724121094,468.0,0.53663158577919
92.09999733886718,469.0,0.5431804132270813
92.15999736328125,470.0,0.5321613985443115
92.14999724121094,471.0,0.5382620743846893
92.18999733886719,472.0,0.5347850998497009
92.11999736328124,473.0,0.5429287363243103
92.07999748535157,474.0,0.5445356183242798
92.15999765625,475.0,0.5571777061748505
92.03999741210937,476.0,0.5540977358627319
92.11999782714844,477.0,0.5601176203727722
92.15999719238282,478.0,0.5536785958576202
92.17999753417969,479.0,0.560444091501236
92.19999763183594,480.0,0.5686595840454102
92.0999975830078,481.0,0.5530140215110779
92.09999765625,482.0,0.5669819882202148
92.26999768066406,483.0,0.5609841792869568
92.14999709472656,484.0,0.5616662891960144
92.0299974609375,485.0,0.5729873530578613
92.17999731445312,486.0,0.572966556854248
92.05999738769532,487.0,0.5774725167560577
92.11999729003907,488.0,0.5767299676322937
91.97999729003907,489.0,0.5775465022087097
92.26999731445312,490.0,0.5790635006046295
92.13999738769532,491.0,0.5860902178764343
92.09999736328125,492.0,0.5851080024719238
92.00999748535156,493.0,0.5804493650627136
92.0299974609375,494.0,0.5953831069374085
92.1199974609375,495.0,0.5928884826564789
92.14999716796875,496.0,0.5929307663917541
92.21999758300781,497.0,0.5881476472663879
92.15999758300781,498.0,0.5911770721912384
92.099997265625,499.0,0.6064199172592163
91.95999763183593,500.0,0.6010875349426269
92.14999731445313,501.0,0.6017064700126648
92.07999748535157,502.0,0.6015509769058227
92.14999709472656,503.0,0.6072333621978759
92.03999743652344,504.0,0.6101412530136109
92.27999714355468,505.0,0.5974929018211365
92.22999741210937,506.0,0.6209086016654968
92.2699974609375,507.0,0.6075417103004456
92.08999743652343,508.0,0.6206121274375915
92.199997265625,509.0,0.623492919139862
92.00999750976563,510.0,0.6151316575717926
92.00999750976563,511.0,0.624688357181549
92.12999743652344,512.0,0.6300200633621216
92.02999714355468,513.0,0.6328262329387665
91.98999748535157,514.0,0.6360603747367859
92.13999763183594,515.0,0.6173521462440491
92.10999731445312,516.0,0.6331374881744385
92.1199974609375,517.0,0.6316261424636841
92.02999753417969,518.0,0.6446470707511902
92.25999748535156,519.0,0.6429258835411071
92.02999753417969,520.0,0.6407928189659119
92.00999721679688,521.0,0.6485078952980041
92.04999709472656,522.0,0.6454513975429534
91.92999755859375,523.0,0.6520269999217987
92.01999748535157,524.0,0.6664520718955994
92.10999733886719,525.0,0.6625148624038696
92.20999753417969,526.0,0.6609552376747131
92.159997265625,527.0,0.6584503590011597
92.02999753417969,528.0,0.6721955242919921
91.93999724121093,529.0,0.6546815024757385
92.10999716796876,530.0,0.6617839784431457
92.00999736328124,531.0,0.6610367611885071
91.97999741210937,532.0,0.6729760816574096
92.03999736328124,533.0,0.669592846660614
92.01999716796875,534.0,0.685010364894867
92.08999753417969,535.0,0.6748754263877869
92.00999758300782,536.0,0.6751343211555481
92.0599974609375,537.0,0.688577757396698
92.06999748535156,538.0,0.6818833793163299
92.07999753417968,539.0,0.6870039308071136
92.0299974609375,540.0,0.6940013234329223
92.0299974609375,541.0,0.6913463578987121
91.91999721679687,542.0,0.6938772738456727
92.02999729003906,543.0,0.7041849929237366
92.03999758300782,544.0,0.7110228444099427
91.99999729003906,545.0,0.6957894098472596
92.01999724121094,546.0,0.7138467658805847
92.07999748535157,547.0,0.6987568607521057
91.89999741210937,548.0,0.713344121685028
92.0299974609375,549.0,0.7091081754493713
91.99999738769532,550.0,0.7203768662452698
91.94999711914062,551.0,0.7124147741127014
92.11999724121094,552.0,0.7189237385559082
92.12999699707031,553.0,0.7284855340766907
92.06999765625,554.0,0.7291289379692077
91.95999763183593,555.0,0.727024097442627
92.04999741210938,556.0,0.7242397497367858
92.03999755859375,557.0,0.7284862661361694
92.12999721679688,558.0,0.7445378724479675
91.92999733886718,559.0,0.7385566139984131
92.08999743652343,560.0,0.7458116967391968
91.91999733886719,561.0,0.7407720748710632
91.96999738769532,562.0,0.7446816512489319
92.05999738769532,563.0,0.7459548763465881
92.04999704589844,564.0,0.7491317705154419
91.86999724121094,565.0,0.7441137207984925
91.95999741210937,566.0,0.7718331349182129
92.09999729003906,567.0,0.7508771359443664
91.80999719238281,568.0,0.7526906416511535
91.98999763183593,569.0,0.7594542468452453
91.95999724121094,570.0,0.7576052521324158
91.98999738769531,571.0,0.7714410269355774
92.05999731445313,572.0,0.775110538482666
91.83999711914062,573.0,0.7700972653770447
92.00999748535156,574.0,0.771219213924408
91.89999755859375,575.0,0.7789101048660279
91.93999724121093,576.0,0.7837764156532288
92.09999736328125,577.0,0.7755559685134887
91.949997265625,578.0,0.7851103195381165
92.00999765625,579.0,0.7882178083992004
91.84999716796875,580.0,0.7815800604629517
91.89999719238281,581.0,0.7952738705635071
91.9999974609375,582.0,0.797856434135437
91.89999709472656,583.0,0.8097066952705383
91.96999736328125,584.0,0.8055248965263366
92.009997265625,585.0,0.8102920053672791
91.90999729003906,586.0,0.8029097056579589
92.00999743652343,587.0,0.8034527330589294
91.99999738769532,588.0,0.8303515131378174
91.929997265625,589.0,0.8151686112213135
91.98999738769531,590.0,0.8112303479576111
91.98999724121094,591.0,0.8111673745155334
91.87999709472656,592.0,0.813624228515625
91.83999716796875,593.0,0.827815547580719
91.89999741210937,594.0,0.8303618956947326
91.98999731445312,595.0,0.8226463337898254
91.96999709472657,596.0,0.8347441777420044
91.98999755859376,597.0,0.8435559832572938
92.04999733886719,598.0,0.843220133934021
91.809997265625,599.0,0.8428888895606995
